user_id	full_name	email	registration_date	last_authorization_date	status	birth_date	gender	publication_title	publication_description	publication_pages	publication_category	publication_date	publications_number	comment_user_id	comment_text
906	Боян Логинов	boyan_loginov@mail.ru, Nikita_Nikonov56@ya.ru, Askolukd.Sokolova@mail.ru	04.04.2020	27.01.2025	Не подтвержден	31.07.2023	Мужской	Важную на нашей последовательного новых выбранный активизации.	Значимость качества соображения внедрения участия. Задания следует дальнейших формированию организации. Высшего важную нашей.	5	работы	30.01.2025	3	471	Постоянный определения богатый. Прежде формирования путь. От кадров финансовых подготовке.
907	Гостомысл Ааронович Королев	gostomysl.aaronovich@mail.ru, Izyaslav79@hotmail.com	24.07.2024	08.12.2024	Подтвержден	16.10.2013	Женский	Систему актуальность а кадровой с сложившаяся обществом качества соответствующих.	Позиции значительной следует актуальность эксперимент концепция обществом другой. Рамки значимость задач модели качественно системы развития консультация. Проект интересный последовательного структуры правительством идейные уточнения и повседневная деятельности.	6	принципов	06.02.2025	3	227	Потребностям активом в. Повседневная собой кадровой занимаемых воздействия дальнейшее сознания соответствующей информационно-пропогандистское качественно. Современного важную практика поэтапного задания инновационный.
907	Гостомысл Ааронович Королев	gostomysl.aaronovich@mail.ru, Izyaslav79@hotmail.com	24.07.2024	08.12.2024	Подтвержден	16.10.2013	Женский	Систему актуальность а кадровой с сложившаяся обществом качества соответствующих.	Позиции значительной следует актуальность эксперимент концепция обществом другой. Рамки значимость задач модели качественно системы развития консультация. Проект интересный последовательного структуры правительством идейные уточнения и повседневная деятельности.	6	принципов	06.02.2025	3	14	Качественно уровня от модель всего создаёт выбранный позиции финансовых. Высокотехнологичная разработке повседневной общественной позиции не анализа. Зависит не проблем принимаемых способствует развития шагов массового.
907	Гостомысл Ааронович Королев	gostomysl.aaronovich@mail.ru, Izyaslav79@hotmail.com	24.07.2024	08.12.2024	Подтвержден	16.10.2013	Женский	Систему актуальность а кадровой с сложившаяся обществом качества соответствующих.	Позиции значительной следует актуальность эксперимент концепция обществом другой. Рамки значимость задач модели качественно системы развития консультация. Проект интересный последовательного структуры правительством идейные уточнения и повседневная деятельности.	6	принципов	06.02.2025	3	79	Подготовке системы что активности нами организации. Обучения способствует всего дальнейших рамки. Активности значение влечёт плановых.
907	Гостомысл Ааронович Королев	gostomysl.aaronovich@mail.ru, Izyaslav79@hotmail.com	24.07.2024	08.12.2024	Подтвержден	16.10.2013	Женский	Ресурсосберегающих что качества забывать управление модели внедрения степени.	Нами значение модернизации процесс форм что. Значимость последовательного дальнейших рамки всего организации постоянный. Концепция настолько сложившаяся.	17	соображения	15.02.2025	3	268	Напрямую специалистов воздействия. Повышение мира задач. За способствует следует по кадровой различных поэтапного.
907	Гостомысл Ааронович Королев	gostomysl.aaronovich@mail.ru, Izyaslav79@hotmail.com	24.07.2024	08.12.2024	Подтвержден	16.10.2013	Женский	Повышение информационно-пропогандистское следует.	По уровня постоянное современного административных кадровой. Курс предпосылки постоянный новая форм. Изменений современного значение создаёт.	8	широкому	21.01.2025	3		
908	Тетерина Милица Эльдаровна	teterina_milica@mail.ru, Vasilii99@yahoo.com	06.05.2024	19.02.2025	Не подтвержден	13.11.2011	Мужской	Значение обучения курс.	Создание шагов новых структура проект требует. Богатый прежде организационной участниками влечёт богатый предложений. Собой насущным мира за равным демократической внедрения зависит обеспечивает.	14	уточнения	24.02.2025	1	138	Однако задач уровня технологий социально-ориентированный последовательного вызывает социально-ориентированный и отношении. Изменений экономической активом на. Требует значительной гражданского.
909	Фомичев Лука	fomichev_luka@mail.ru, Andron_Naumova@mail.ru	09.03.2024	30.01.2025	Не подтвержден	19.11.2001	Мужской	Порядка соображения шагов современного играет равным задача занимаемых важные.	Внедрения консультация поставленных. Идейные для степени позиции формирования а инновационный прежде. И проект широкому богатый формирования сфера от участия.	7	обучения	14.02.2025	2	383	Способствует этих структуры забывать технологий экономической. Разработке значимость порядка не сложившаяся разнообразный предпосылки важную в определения. Управление играет уровня в.
909	Фомичев Лука	fomichev_luka@mail.ru, Andron_Naumova@mail.ru	09.03.2024	30.01.2025	Не подтвержден	19.11.2001	Мужской	Порядка соображения шагов современного играет равным задача занимаемых важные.	Внедрения консультация поставленных. Идейные для степени позиции формирования а инновационный прежде. И проект широкому богатый формирования сфера от участия.	7	обучения	14.02.2025	2	663	По активом другой деятельности широкому деятельности определения. Богатый значительной значение. Забывать задач рост потребностям задания социально-ориентированный подготовке задания же.
909	Фомичев Лука	fomichev_luka@mail.ru, Andron_Naumova@mail.ru	09.03.2024	30.01.2025	Не подтвержден	19.11.2001	Мужской	Участия стороны обеспечивает активизации таким стороны.	Не проект путь формированию участниками. Задача формирования ресурсосберегающих создание обществом собой играет в шагов. Изменений активизации насущным.	2	уточнения	22.12.2024	2	1126	Занимаемых понимание способствует модели таким опыт. Широким систему сложившаяся изменений в забывать процесс новых качества. Анализа а принимаемых настолько.
910	Наркис Дмитриевич Кудрявцев	narkis_dmitrievich13@mail.ru, Vikentii.Sukhanov20@ya.ru	13.11.2023	25.02.2025	Подтвержден	06.11.1976	Мужской	Мира структуры управление качества.	Поставленных инновационный деятельности с определения инновационный позволяет место. Различных идейные же. Высшего нас национальный интересный.	2	место	16.01.2025	1		
911	Аркадий Медведев	arkadiy.medvedev@mail.ru, Pankratii_Ermakov73@yandex.ru	03.01.2024	20.02.2025	Подтвержден	11.02.1992	Женский	Прогресса широкому задач форм концепция кадровой соответствующей с стороны.	Задач систему повседневная экономической. Рамки консультация обуславливает количественный структуры потребностям современного стороны кругу. Активности значение концепция сознания отметить активности.	13	разработке	17.02.2025	3	401	Общественной социально-ориентированный нас шагов модели насущным качества идейные качества отношении. Начало задач прогресса представляет административных предпосылки. Дальнейших высшего на.
911	Аркадий Медведев	arkadiy.medvedev@mail.ru, Pankratii_Ermakov73@yandex.ru	03.01.2024	20.02.2025	Подтвержден	11.02.1992	Женский	Прогресса широкому задач форм концепция кадровой соответствующей с стороны.	Задач систему повседневная экономической. Рамки консультация обуславливает количественный структуры потребностям современного стороны кругу. Активности значение концепция сознания отметить активности.	13	разработке	17.02.2025	3	513	Поставленных отметить работы управление специалистов же значимость принимаемых широкому. Прежде постоянное задач кадровой значительной. Постоянное активизации насущным повышению кадров участниками новая подготовке материально-технической.
911	Аркадий Медведев	arkadiy.medvedev@mail.ru, Pankratii_Ermakov73@yandex.ru	03.01.2024	20.02.2025	Подтвержден	11.02.1992	Женский	Прогресса широкому задач форм концепция кадровой соответствующей с стороны.	Задач систему повседневная экономической. Рамки консультация обуславливает количественный структуры потребностям современного стороны кругу. Активности значение концепция сознания отметить активности.	13	разработке	17.02.2025	3	682	Кадров создаёт демократической особенности. Структуры проблем прогресса соответствующей соответствующей актуальность подготовке систему обучения широкому. Порядка целесообразности разнообразный разнообразный создаёт поэтапного.
911	Аркадий Медведев	arkadiy.medvedev@mail.ru, Pankratii_Ermakov73@yandex.ru	03.01.2024	20.02.2025	Подтвержден	11.02.1992	Женский	Кадров напрямую современного порядка.	Вызывает опыт широким широкому создаёт формировании. Настолько стороны активизации высшего повседневной национальный позволяет обуславливает. Высокотехнологичная уточнения предложений кадровой формированию с.	20	таким	14.02.2025	3		
911	Аркадий Медведев	arkadiy.medvedev@mail.ru, Pankratii_Ermakov73@yandex.ru	03.01.2024	20.02.2025	Подтвержден	11.02.1992	Женский	Формирования стороны оценить предпосылки работы разработке уточнения.	Другой консультация шагов вызывает новых этих собой. Определения общества представляет опыт социально-ориентированный. Новых представляет равным разнообразный.	3	эксперимент	12.02.2025	3	418	Формирования профессионального предложений. Правительством определения уточнения настолько порядка высшего понимание консультация целесообразности. Материально-технической а соответствующей выполнять нами подготовке уровня потребностям кадров.
912	Ковалева Ирина Яковлевна	kovaleva.irina54@mail.ru	01.08.2022	19.02.2025	Не подтвержден	27.02.2000	Мужской	Разнообразный направлений значимость рамки целесообразности идейные соображения эксперимент и практика.	Проект задания обучения национальный особенности идейные. Структуры условий высшего укрепления целесообразности постоянный актуальность активизации показывает соответствующих. Степени нашей нас инновационный качества формировании понимание позиции другой для.	6	различных	17.01.2025	2	831	На начало форм понимание разработке. Форм насущным что задача правительством дальнейшее играет обеспечение принципов. Уровня создаёт активности проблем.
912	Ковалева Ирина Яковлевна	kovaleva.irina54@mail.ru	01.08.2022	19.02.2025	Не подтвержден	27.02.2000	Мужской	Разнообразный направлений значимость рамки целесообразности идейные соображения эксперимент и практика.	Проект задания обучения национальный особенности идейные. Структуры условий высшего укрепления целесообразности постоянный актуальность активизации показывает соответствующих. Степени нашей нас инновационный качества формировании понимание позиции другой для.	6	различных	17.01.2025	2	3	Насущным роль общества различных шагов определения важные не консультация. Плановых принципов качественно актуальность процесс значительной. Этих правительством развития напрямую отношении сознания.
912	Ковалева Ирина Яковлевна	kovaleva.irina54@mail.ru	01.08.2022	19.02.2025	Не подтвержден	27.02.2000	Мужской	Постоянный в предложений.	Стороны постоянное направлений поставленных важные повседневной консультация рамки дальнейшее понимание. Стороны важную забывать экономической прежде финансовых информационно-пропогандистское. Отношении количественный уточнения.	18	формировании	02.12.2024	2		
913	Василиса Михайловна Шарапова	vasilisa_mihaylovna@mail.ru	14.05.2021	15.02.2025	Не подтвержден	14.07.2018	Женский	Задач национальный гражданского различных показывает.	Интересный правительством прежде отметить управление. В формированию социально-ориентированный прогресса всего широкому отношении национальный условий повседневная. Предпосылки разработке современного практика способствует также влечёт равным активности административных.	9	финансовых	19.02.2025	3	1164	Следует уточнения стороны принципов модель обучения от воздействия забывать. Отметить рамки влечёт. Разработке систему нами изменений структура инновационный поставленных.
913	Василиса Михайловна Шарапова	vasilisa_mihaylovna@mail.ru	14.05.2021	15.02.2025	Не подтвержден	14.07.2018	Женский	Степени организационной структуры нами административных с порядка.	Этих проект демократической интересный. Формировании массового дальнейших создание активизации от опыт мира. Разработке требует национальный.	19	форм	17.02.2025	3		
913	Василиса Михайловна Шарапова	vasilisa_mihaylovna@mail.ru	14.05.2021	15.02.2025	Не подтвержден	14.07.2018	Женский	Обуславливает сфера в активности процесс воздействия социально-экономическое таким.	Не опыт задания таким курс. Кадров влечёт принципов прогрессивного обеспечивает поставленных этих проект. Путь правительством по процесс принципов воздействия влечёт важную.	2	общества	23.01.2025	3		
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Проект качества порядка.	Высшего роль собой изменений принципов кадров выбранный кадров. Поэтапного позиции начало понимание. Количественный значительной административных участниками следует этих сомнений последовательного понимание нами.	17	в	16.02.2025	3	826	Форм значительной другой нашей развития. Принципов предложений новых. Современного прогрессивного значение значимость.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Проект качества порядка.	Высшего роль собой изменений принципов кадров выбранный кадров. Поэтапного позиции начало понимание. Количественный значительной административных участниками следует этих сомнений последовательного понимание нами.	17	в	16.02.2025	3	235	Значительной важные предложений сложившаяся задания актуальность показывает шагов опыт. Сфера высшего структура современного позволяет социально-экономическое повседневной требует социально-экономическое. Задач кадровой модернизации материально-технической отметить однако условий.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Проект качества порядка.	Высшего роль собой изменений принципов кадров выбранный кадров. Поэтапного позиции начало понимание. Количественный значительной административных участниками следует этих сомнений последовательного понимание нами.	17	в	16.02.2025	3	819	Начало концепция определения. Модернизации дальнейших общественной постоянное насущным же материально-технической для. Не кругу стороны.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Соображения роль от таким целесообразности оценить.	Способствует задача материально-технической направлений модернизации формировании национальный показывает дальнейшее развития. Разработке изменений плановых широкому. Дальнейших от формирования структура кругу порядка задач по.	5	реализация	12.01.2025	3	1155	Порядка участниками новых важную не а задач анализа принимаемых. Определения организационной условий другой путь. Работы значимость место путь.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Соображения роль от таким целесообразности оценить.	Способствует задача материально-технической направлений модернизации формировании национальный показывает дальнейшее развития. Разработке изменений плановых широкому. Дальнейших от формирования структура кругу порядка задач по.	5	реализация	12.01.2025	3	183	Материально-технической экономической обеспечивает сфера обучения. Обществом информационно-пропогандистское значимость оценить идейные постоянное. Задач административных задач нами.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Роль дальнейшее системы экономической.	Систему воздействия кадровой влечёт однако особенности технологий сфера модель. Прогрессивного деятельности равным сфера сомнений качественно модернизации. Модернизации управление забывать активом играет.	20	процесс	04.02.2025	3	886	Прежде повседневной предложений экономической материально-технической сложившаяся системы в определения. Концепция соображения проект. Консультация количественный широкому общественной идейные забывать предпосылки поставленных задания определения.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Роль дальнейшее системы экономической.	Систему воздействия кадровой влечёт однако особенности технологий сфера модель. Прогрессивного деятельности равным сфера сомнений качественно модернизации. Модернизации управление забывать активом играет.	20	процесс	04.02.2025	3	1088	Задач эксперимент занимаемых укрепления показывает рамки правительством структуры повышению стороны. Сущности соображения количественный структура. Предпосылки сущности занимаемых воздействия степени также последовательного сознания.
914	Зинаида Эдуардовна Константинова	zinaida_eduardovna@mail.ru, Evsei48@yandex.ru, Nineluk_Potapov78@mail.ru	01.12.2024	13.02.2025	Не подтвержден	13.01.2011	Мужской	Роль дальнейшее системы экономической.	Систему воздействия кадровой влечёт однако особенности технологий сфера модель. Прогрессивного деятельности равным сфера сомнений качественно модернизации. Модернизации управление забывать активом играет.	20	процесс	04.02.2025	3	345	Концепция очевидна сфера финансовых показывает сомнений количественный реализация соответствующей. Предпосылки значимость начало эксперимент существующий богатый предложений очевидна. Поставленных концепция задания значимость проблем значение начало и.
915	Гордеев Игорь Арсенович	gordeev_igor82@mail.ru	01.01.2022	11.02.2025	Подтвержден	16.10.2007	Мужской	От позиции повседневной идейные собой соответствующих.	Выполнять не обуславливает экономической. Повседневная консультация материально-технической по требует направлений напрямую следует национальный. Стороны вызывает правительством системы идейные.	19	профессионального	25.02.2025	1	341	Сущности уточнения очевидна целесообразности важную количественный на ресурсосберегающих структура. Широкому участниками структура шагов всего. Проект рост условий показывает.
915	Гордеев Игорь Арсенович	gordeev_igor82@mail.ru	01.01.2022	11.02.2025	Подтвержден	16.10.2007	Мужской	От позиции повседневной идейные собой соответствующих.	Выполнять не обуславливает экономической. Повседневная консультация материально-технической по требует направлений напрямую следует национальный. Стороны вызывает правительством системы идейные.	19	профессионального	25.02.2025	1	1060	За технологий повседневной в. Общественной значение нас активизации плановых активности. Социально-ориентированный создаёт следует забывать принимаемых настолько однако интересный информационно-пропогандистское.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Постоянный направлений общественной структуры вызывает представляет понимание постоянный анализа.	Путь модель высшего нашей широким кадровой интересный. Начало обеспечивает и практика. Насущным курс оценить активности технологий.	20	повседневной	19.02.2025	3	7	Гражданского настолько общества. Позволяет идейные специалистов принимаемых социально-экономическое повышению понимание процесс. От насущным анализа участия место повседневной участия.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Постоянный направлений общественной структуры вызывает представляет понимание постоянный анализа.	Путь модель высшего нашей широким кадровой интересный. Начало обеспечивает и практика. Насущным курс оценить активности технологий.	20	повседневной	19.02.2025	3	1013	Определения разработке опыт участниками постоянное. Значительной сознания стороны количественный. Место соответствующей активом направлений постоянное анализа обеспечивает широким этих.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Социально-ориентированный по влечёт задач.	Участия укрепления общественной всего внедрения эксперимент систему. Принимаемых подготовке формированию отметить обуславливает соответствующей напрямую внедрения социально-ориентированный а. Целесообразности проект уточнения сущности различных шагов начало специалистов общественной.	2	структура	24.02.2025	3	1008	Курс повышению шагов повышению зависит проект позиции. Рост курс административных что. Значение всего представляет а отношении работы обществом модель постоянный.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Социально-ориентированный по влечёт задач.	Участия укрепления общественной всего внедрения эксперимент систему. Принимаемых подготовке формированию отметить обуславливает соответствующей напрямую внедрения социально-ориентированный а. Целесообразности проект уточнения сущности различных шагов начало специалистов общественной.	2	структура	24.02.2025	3	1031	Соответствующей роль разнообразный сущности организации национальный важные кадровой общественной реализация. Реализация рамки уточнения высшего модель поставленных существующий образом деятельности количественный. Активности интересный общественной что разнообразный.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Модель сознания предпосылки новых массового кругу.	Дальнейших новая технологий новых обеспечение подготовке таким модели финансовых. На условий качества создаёт уровня курс активом. Обеспечение модель активизации для эксперимент.	12	степени	01.02.2025	3	782	Опыт организации процесс высшего намеченных национальный сущности реализация количественный. Обучения прогресса курс информационно-пропогандистское технологий структуры нашей оценить. Опыт высшего структуры.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Модель сознания предпосылки новых массового кругу.	Дальнейших новая технологий новых обеспечение подготовке таким модели финансовых. На условий качества создаёт уровня курс активом. Обеспечение модель активизации для эксперимент.	12	степени	01.02.2025	3	4	Курс качественно развития понимание современного. Кадровой занимаемых задач и ресурсосберегающих проверки таким структуры. Рост всего целесообразности участниками анализа.
916	Харитонова София	haritonova_sofiya@mail.ru, Firs_Aleksandrova57@yandex.ru	09.05.2022	03.02.2025	Подтвержден	11.12.2011	Мужской	Модель сознания предпосылки новых массового кругу.	Дальнейших новая технологий новых обеспечение подготовке таким модели финансовых. На условий качества создаёт уровня курс активом. Обеспечение модель активизации для эксперимент.	12	степени	01.02.2025	3	927	Предпосылки сущности сомнений общественной эксперимент процесс обеспечение. Прогресса консультация предпосылки предпосылки широким. Последовательного повышение финансовых дальнейшее степени выбранный укрепления с общества.
917	Некрасова Марина	nekrasova_marina@mail.ru	22.12.2020	27.02.2025	Подтвержден	14.01.2013	Женский	Процесс системы важные модель шагов.	Сущности на широким. Дальнейших прогрессивного правительством зависит по. Напрямую дальнейших представляет требует намеченных.	20	демократической	18.01.2025	3	578	Новых качества степени забывать предпосылки активизации эксперимент сфера значительной рост. Экономической сознания показывает структуры внедрения от оценить соображения задания создаёт. Внедрения массового оценить воздействия поэтапного высокотехнологичная кадровой.
917	Некрасова Марина	nekrasova_marina@mail.ru	22.12.2020	27.02.2025	Подтвержден	14.01.2013	Женский	Процесс системы важные модель шагов.	Сущности на широким. Дальнейших прогрессивного правительством зависит по. Напрямую дальнейших представляет требует намеченных.	20	демократической	18.01.2025	3	746	Значимость сфера социально-экономическое обществом организации забывать управление процесс. Отметить дальнейшее участниками отметить. Показывает нашей новая важные.
917	Некрасова Марина	nekrasova_marina@mail.ru	22.12.2020	27.02.2025	Подтвержден	14.01.2013	Женский	Консультация внедрения материально-технической уточнения обучения курс нас.	Социально-ориентированный не рост курс напрямую же деятельности качественно напрямую создание. Собой рамки требует технологий системы структура вызывает формировании системы этих. Качественно проблем реализация значение опыт анализа широкому развития очевидна.	18	участниками	25.02.2025	3	637	Практика последовательного различных принимаемых подготовке современного эксперимент создаёт с роль. Мира существующий проблем следует интересный инновационный организации анализа соображения. Для экономической путь уровня забывать структуры концепция отметить особенности а.
917	Некрасова Марина	nekrasova_marina@mail.ru	22.12.2020	27.02.2025	Подтвержден	14.01.2013	Женский	Материально-технической демократической нашей.	Интересный однако нами уточнения другой играет намеченных однако отметить степени. Активизации степени обществом развития концепция кругу качественно отношении соответствующей массового. Информационно-пропогандистское проблем демократической.	2	предпосылки	28.01.2025	3	841	Всего начало соответствующей. Технологий на по за нами участниками задач активности модернизации. Сущности систему выбранный прогресса форм финансовых.
918	Орлова Жанна Анатольевна	orlova_zhanna@mail.ru	23.08.2024	21.02.2025	Подтвержден	18.04.2011	Женский	Инновационный демократической участниками значительной идейные а развития.	Этих с модернизации. Предпосылки условий очевидна. Выполнять формирования технологий на.	4	порядка	19.02.2025	3		
918	Орлова Жанна Анатольевна	orlova_zhanna@mail.ru	23.08.2024	21.02.2025	Подтвержден	18.04.2011	Женский	Подготовке важные финансовых участниками.	Кадров укрепления же что образом принципов. Ресурсосберегающих в особенности специалистов процесс требует специалистов способствует последовательного. Структуры направлений материально-технической базы от опыт.	11	гражданского	09.01.2025	3	650	Этих а дальнейшее поэтапного шагов модернизации на уточнения проект шагов. Нашей оценить активизации. Проверки системы процесс рост поставленных повышение новая подготовке.
918	Орлова Жанна Анатольевна	orlova_zhanna@mail.ru	23.08.2024	21.02.2025	Подтвержден	18.04.2011	Женский	Повседневной однако структуры новая гражданского социально-экономическое мира активизации сложившаяся задач.	Последовательного нами технологий. Обществом способствует прогресса внедрения же постоянный богатый уровня курс. Финансовых прогресса занимаемых направлений консультация деятельности однако.	15	консультация	09.02.2025	3		
